County, Sex, Xiang, D001, D002, D003, D004, D005, D006, D007, D008, D009, D010, D011, D012, D013, D014, D015, D016, D017, D018, D019, D020, D021, D022, D023, D024, D025, D026, D027, D028, D029, D030, D031, D032, D033, D034, D035, D036, D037, D038, D039, D040, D041, D042, D043, D044, D045, D046, D047, D048, D049, D050, D051, D052, D053, D054, D055, D056, D057, D058, D059, D060, D061, D062, D063, D064, D065, D066, D067, D068, D069, D070, D071, D072, D073, D074, D075, D076, D077, D078, D079, D080, D081, D082, D083, D084, D085, D086, D087, D088, D089, D090, D091, D092, D093, D094, D095, D096, D097, D098, D099, D100, D101, D102, D103, D104, D105, D106, D107, D108, D109, D110, D111, D112, D113, D114, D115, D116, D117, D118, D119, D120, D121, D122, D123, D124, D125, D126, D127, D128, D129, D130, D131, D132, D133, D134, D135, D136, D137, D138, D139, D140, D141, D142, D143, D144, D145, D146, D147, D148, D149, D150, D151, D152, D153, D154, D155, D156, D157, D158, D159, D160, D161, G001, G002, G003, G004, G005, 
OB,M,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
OB,M,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
OB,M,3,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
OB,F,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
OB,F,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
OB,F,3,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
OB,T,1,2665  ,49.3  ,52.2  ,502   ,16.5  , 7.9  ,  0.3 ,  7.6 ,75.5  ,  7.6 ,1006  ,1013  ,35.7  ,181.4 ,1.3   , 0.8  ,14.3  ,1107  ,51.7  ,1.77  ,1803  ,465   , 9.0  , 9.77 ,4.48  , 19.5 ,12.56 ,1375  , 21.4 ,1396  , 98.3 ,  1.7 ,50.0  , 2.2  , 96.2 ,  3.8 ,567.3 , 34.9 ,  5.1 ,  32.6,  8.8 ,254.4 ,372.0 , 53.5 ,  0.0 , 0.0  ,  0.0 , 0.0  , 12.2 , 12.2 ,  0.0 ,  9.2 , 0.0  ,32.2  , 32.2 , 0.0  ,13.5  , 0.0  , 9.9  , 0.0  , 0.0  , 0.0  , 3.33 , 4.41 , 5.32 , 1.25 ,11.78 , 2.47 , 1.34 , 2.36 , 4.67 , 2.44 , 1.30 ,2.55  , 2.89 , 2.89 , 2.83 , 2.06 , 0.94 , 2.22 , 3.13 ,14.32 ,24.38 , 9.93 , 20.4 ,0.55  , 28.9 , 49.9 , 20.0 ,2.54  ,0.59  ,2.99  ,21.36 ,13.68 ,  6.2 , 43.7 , 27.7 , 0.49 ,  2.1 ,  5.0 , 0.75 , 18.1 , 0.49 , 0.12 ,  2.3 ,  3.7 , 1.74 , 7.38 ,0.63  , 15.7 ,  1.4 ,  2.1 , 2.05 ,13.37 ,21.35 , 2.99 , 5.19 ,149.0 , 51.6 ,  7.5 , 0.49 , 10.1 ,  2.7 ,194.9 , 257  ,  3.6 , 3.07 , 0.82 ,  1.8 ,0.001 ,0.005 ,0.009 ,0.001 ,0.024 ,0.001 ,0.213 ,0.003 ,0.005 ,0.003 ,15.10 , 1.18 ,0.018 ,0.002 ,0.003 , 3.94 ,27.08 ,43.65 , 6.21 ,0.006 ,0.285 ,0.103 ,0.009 ,0.0010,0.014 ,0.004 ,0.389 ,0.527 ,0.004 ,0.003 ,0.002 ,0.003 ,.     ,.     ,.     ,.     ,.     ,
OB,T,2,2909  ,68.5  ,58.7  ,513   ,21.1  , 8.0  ,  0.4 ,  7.6 ,70.7  , 27.6 ,1150  ,1178  ,43.7  ,160.8 ,1.5   , 0.8  ,15.3  ,1005  ,46.1  ,1.98  ,1996  ,501   ,10.0  , 6.49 ,3.02  , 21.3 ,13.50 ,1304  , 29.7 ,1334  , 97.6 ,  2.4 ,55.8  , 2.9  , 94.9 ,  5.1 ,560.8 , 38.8 ,  4.5 ,  74.3, 18.0 ,176.6 ,348.7 , 25.8 ,  0.0 , 0.0  ,  0.0 , 0.3  , 22.6 , 22.6 ,  0.0 ,  6.8 , 0.0  ,38.0  , 38.0 , 0.0  , 8.8  , 8.8  ,13.5  , 0.0  , 0.0  , 1.0  , 3.56 , 4.80 , 5.97 , 1.34 ,12.69 , 2.73 , 1.49 , 2.65 , 5.09 , 2.76 , 1.36 ,2.70  , 3.18 , 3.24 , 3.12 , 2.28 , 1.02 , 2.40 , 3.40 ,21.25 ,30.79 ,15.18 , 23.5 ,0.57  , 30.2 , 46.8 , 21.3 ,2.36  ,0.72  ,3.60  ,27.09 ,20.28 ,  5.6 , 41.1 , 28.9 , 0.68 ,  2.4 , 14.4 , 0.81 , 70.1 , 2.59 , 0.27 ,  1.2 ,  2.2 , 2.09 ,10.76 ,0.96  , 68.3 ,  1.8 ,  1.9 , 3.54 ,19.90 ,27.06 , 3.60 ,17.12 ,244.5 , 90.7 , 28.1 , 0.87 , 28.7 ,  1.3 ,244.7 , 288  ,  1.0 , 1.19 , 0.87 ,  1.6 ,0.001 ,0.004 ,0.014 ,0.001 ,0.066 ,0.005 ,0.328 ,0.003 ,0.005 ,0.004 ,15.58 , 1.29 ,0.064 ,0.004 ,0.005 , 4.59 ,28.31 ,41.11 , 5.56 ,0.019 ,0.336 ,0.147 ,0.028 ,0.0017,0.030 ,0.003 ,0.367 ,0.484 ,0.001 ,0.002 ,0.002 ,0.005 ,.     ,.     ,.     ,.     ,.     ,
OB,T,3,2787  ,58.9  ,55.5  ,508   ,18.8  , 8.0  ,  0.4 ,  7.6 ,73.1  , 17.6 ,1078  ,1096  ,39.7  ,171.1 ,1.4   , 0.8  ,14.8  ,1056  ,48.9  ,1.88  ,1900  ,483   , 9.5  , 8.13 ,3.75  , 20.4 ,13.03 ,1340  , 25.6 ,1365  , 98.0 ,  2.0 ,52.9  , 2.6  , 95.6 ,  4.5 ,564.0 , 36.9 ,  4.8 ,  53.5, 13.4 ,215.5 ,360.4 , 39.6 ,  0.0 , 0.0  ,  0.0 , 0.1  , 17.4 , 17.4 ,  0.0 ,  8.0 , 0.0  ,35.1  , 35.1 , 0.0  ,11.2  , 4.4  ,11.7  , 0.0  , 0.0  , 0.5  , 3.45 , 4.61 , 5.65 , 1.30 ,12.23 , 2.60 , 1.42 , 2.50 , 4.88 , 2.60 , 1.33 ,2.63  , 3.04 , 3.07 , 2.98 , 2.17 , 0.98 , 2.31 , 3.27 ,17.79 ,27.59 ,12.55 , 21.9 ,0.56  , 29.6 , 48.4 , 20.7 ,2.45  ,0.66  ,3.30  ,24.23 ,16.98 ,  5.9 , 42.4 , 28.3 , 0.59 ,  2.3 ,   9.7,  0.78,  44.1, 1.54 , 0.20 ,  1.8 ,   3.0, 1.92 , 9.07 ,0.80  , 42.0 ,  1.6 ,  2.0 , 2.79 ,16.63 ,24.21 , 3.30 ,11.16 ,196.8 , 71.2 , 17.8 , 0.68 , 19.4 ,  2.0 ,219.8 , 273  ,  2.3 , 2.13 , 0.84 ,  1.7 ,0.001 ,0.005 ,0.011 ,0.001 ,0.045 ,0.003 ,0.271 ,0.003 ,0.005 ,0.004 ,15.34 , 1.24 ,0.041 ,0.003 ,0.004 , 4.26 ,27.70 ,42.38 , 5.88 ,0.013 ,0.310 ,0.125 ,0.018 ,0.0014,0.022 ,0.004 ,0.378 ,0.506 ,0.003 ,0.003 ,0.002 ,0.004 ,30.4  ,114.9 ,  50  ,1     ,4     ,
PA,M,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
PA,M,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
PA,M,3,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
PA,F,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
PA,F,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
PA,F,3,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
PA,T,1,2107  ,26.8  ,47.5  ,418   ,11.0  , 9.2  ,  1.5 ,  7.6 ,79.8  , 55.2 , 445  , 500  , 4.0  , 95.5 ,0.9   , 0.5  ,11.6  , 750  ,36.2  ,1.36  ,1406  ,373   , 7.1  ,  .   ,3.31  , 19.0 ,10.52 , 876  , 58.3 , 934  , 93.7 ,  6.3 ,39.0  , 8.4  , 83.2 , 16.8 ,494.3 , 15.3 ,  4.1 ,   2.1,  5.0 , 25.8 ,253.3 , 59.4 , 16.5 , 0.2  ,  0.0 , 7.3  , 32.4 , 23.2 ,  9.2 , 18.5 , 0.0  , 0.0  ,  0.0 , 0.0  ,  .   , 0.0  , 6.0  , 0.0  , 0.0  , 0.2  , 3.08 , 4.01 , 4.76 , 1.09 ,10.00 , 2.31 , 1.22 , 2.16 , 4.30 , 2.43 , 1.27 ,2.36  , 2.56 , 2.47 , 2.51 , 1.93 , 0.85 , 2.03 , 2.86 ,10.66 , 6.62 , 8.68 , 86.9 ,0.60  , 39.1 , 29.3 , 29.2 ,1.06  ,1.48  ,0.88  , 5.66 ,10.21 ,  4.5 , 24.7 , 37.8 , 0.27 ,  0.3 , 10.9 , 2.19 , 61.0 , 0.27 , 0.25 ,  0.9 , 36.0 , 0.91 , 5.87 ,0.44  , 55.9 , 10.3 , 10.2 , 2.36 ,10.09 , 5.43 , 0.65 ,11.87 , 45.6 , 65.6 , 22.7 , 0.75 ,211.4 , 65.6 , 19.2 ,  61  ,  0.8 , 8.23 ,15.26 ,159.3 ,0.001 ,0.001 ,0.020 ,0.013 ,0.126 ,0.001 ,0.759 ,0.004 ,0.047 ,0.004 ,22.23 , 1.29 ,0.109 ,0.063 ,0.062 , 5.74 ,37.31 ,24.34 , 3.08 ,0.026 ,0.112 ,0.321 ,0.045 ,0.0028,0.211 ,0.404 ,0.030 ,0.145 ,0.005 ,0.052 ,0.093 ,0.978 ,.     ,.     ,.     ,.     ,.     ,
PA,T,2,2284  ,50.0  ,50.9  ,405   ,19.3  , 9.0  ,  1.9 ,  7.1 ,71.3  ,113.8 , 574  , 688  , 6.2  , 96.7 ,1.1   , 0.6  ,12.9  , 611  ,32.6  ,1.35  ,1387  ,359   , 7.0  ,  .   ,2.04  , 25.2 ,10.93 , 882  ,104.7 , 986  , 89.6 , 10.4 ,39.9  ,10.9  , 79.2 , 20.8 ,481.7 ,  9.4 ,  0.0 ,  16.2, 18.9 , 22.5 ,261.7 , 28.9 , 31.2 , 0.0  ,  0.0 ,11.5  , 72.1 , 67.9 ,  4.2 , 20.9 , 0.2  , 0.0  ,  0.2 , 0.0  ,  .   , 7.5  , 5.6  , 0.0  , 0.0  , 2.6  , 3.10 , 4.12 , 4.92 , 1.12 ,10.00 , 2.40 , 1.29 , 2.26 , 4.37 , 2.56 , 1.22 ,2.34  , 2.65 , 2.54 , 2.55 , 1.94 , 0.86 , 2.05 , 2.91 ,21.40 , 9.49 ,16.98 ,127.2 ,0.62  , 41.7 , 21.9 , 32.7 ,0.72  ,2.19  ,0.98  , 8.26 ,20.36 ,  2.3 , 19.1 , 39.8 , 0.50 ,  0.5 , 35.6 , 5.11 ,185.0 , 0.50 , 0.61 ,  3.9 ,  5.3 , 1.84 ,11.29 ,1.03  ,178.7 ,  8.3 ,  4.8 , 4.66 ,20.28 , 8.16 , 0.97 ,36.60 ,130.5 , 75.2 , 71.7 , 1.30 , 90.1 ,  5.6 ,  1.8 ,   7  ,  2.2 , 9.73 , 1.59 ,  2.8 ,0.001 ,0.001 ,0.061 ,0.015 ,0.321 ,0.001 ,1.114 ,0.008 ,0.012 ,0.004 ,22.33 , 1.86 ,0.305 ,0.018 ,0.010 , 8.48 ,39.65 ,18.94 , 2.29 ,0.065 ,0.261 ,0.127 ,0.122 ,0.0035,0.156 ,0.016 ,0.006 ,0.018 ,0.004 ,0.022 ,0.004 ,0.008 ,.     ,.     ,.     ,.     ,.     ,
